tweet_id,safe_text,label,agreement,cleaned_safe_text
L86E8R1S,“<user> #CDCwhistleblower #autism #vaccines /1” vaccines do not cause autism <url>,1.0,0.6666666666666666,user cdcwhistleblower autism vaccine vaccine do not cause autism url
LU9IMM1G,Measles in AZ? Glad I'm not going to #SuperBowl <user> <user> #supercontagious,0.0,1.0,measles in az glad i m not going to superbowl user user supercontagious
0UEXAYC5,<user> go to Herbert Lehman high school tomorrow to get vaccine.  Good Luck!,1.0,1.0,user go to herbert lehman high school tomorrow to get vaccine good luck
YYBC8DXV,Worried about measles at Disney? Blame low vaccination rates: A Boston Children's Hospital researcher has… <url>,0.0,0.6666666666666666,worried about measles at disney blame low vaccination rate a boston child s hospital researcher ha url
PKQNDOUG,First ebola scare....now measles...I'm not getting any fool shot.....,-1.0,0.6666666666666666,first ebola scare now measles i m not getting any fool shot
NY9XZI3I,This typhoid vaccine pills I have to take for my trip are killing me #majorsideeffects #feelsosick 😲😭,0.0,0.6666666666666666,this typhoid vaccine pill i have to take for my trip are killing me majorsideeffects feelsosick
OUU6P0L8,#orgasm RT <user> Having #sex regularly can do AMAZING things for your health -- boosting immunity! <url>,0.0,1.0,orgasm rt user having sex regularly can do amazing thing for your health boosting immunity url
FD7P3EYP,<user> <user> <user> that's what the whole #CDCwhistleblower case is about:fudging data showing link btwn #autism &amp; #MMR,-1.0,1.0,user user user that s what the whole cdcwhistleblower case is about fudging data showing link btwn autism amp mmr
3XGI0VY9,I have no sympathy for parents who don't vaccinate their children,1.0,1.0,i have no sympathy for parent who don t vaccinate their child
I7EDM6TL,AIDS N : A malaria vaccine in children with HIV <url>,0.0,0.6666666666666666,aid n a malaria vaccine in child with hiv url
5ES54ZFG,"Sounds very encouraging: Tetravalent dengue vaccine safe, effective in Latin American children <url>",1.0,1.0,sound very encouraging tetravalent dengue vaccine safe effective in latin american child url
YONXWPO1,“<user> More California parents opting out of vaccinating their kids <url> via <user> Nooooooo! This is bad.,1.0,1.0,user more california parent opting out of vaccinating their kid url via user nooooooo this is bad
LZY9MJA4,A book promoting the benefits of...you guessed it...Measles(hilarious reviews): <url>,1.0,0.6666666666666666,a book promoting the benefit of you guessed it measles hilarious review url
5SSYX7E6,"Okay Jenny McCarthy, so vaccines are poison but sucking nicotine though a electronic cigarette is fine? Gotcha.",1.0,1.0,okay jenny mccarthy so vaccine are poison but sucking nicotine though a electronic cigarette is fine gotcha
VR95811W,"Not vaccinating your kids is child endangerment, plain and simple. Of your own and other children. <url>",1.0,1.0,not vaccinating your kid is child endangerment plain and simple of your own and other child url
0VD2B7ZS,All the vaccinations my kids are required to have by law...have mercury in them.,-1.0,1.0,all the vaccination my kid are required to have by law have mercury in them
X6SOQYPO,$50 buys 50 child vaccinations in #Chimbote mission. $130 covers home visits for 10. $630 pays for hospital birth. #Pittsburgh #Catholic,0.0,0.6666666666666666,buy child vaccination in chimbote mission cover home visit for pay for hospital birth pittsburgh catholic
JLW3AY7Z,<user> or are you scared that the smallpox vaccine gave your child ADD and saved them from smallpox?,1.0,1.0,user or are you scared that the smallpox vaccine gave your child add and saved them from smallpox
9NNZQ2FF,People not vaccinated for measles urged to avoid Disneyland <url>,0.0,0.6666666666666666,people not vaccinated for measles urged to avoid disneyland url
NCXIHJ8G,parents that don't vaccinate their children got me feeling a way,1.0,1.0,parent that don t vaccinate their child got me feeling a way
AIXAILS1,Analog wearables (aka braclets) as reminder-tech for infant immunization dates: <url> <url>,0.0,0.6666666666666666,analog wearable aka braclets a reminder tech for infant immunization date url url
KEXNAUV1,What vaccine(s) should all babies receive before leaving the hospital?,1.0,0.6666666666666666,what vaccine s should all baby receive before leaving the hospital
NW583ISC,"I hate post immunization for my baby.. Every time she sleeps and cries, I feel like she's dreaming of the injection 💉 😢",0.0,0.6666666666666666,i hate post immunization for my baby every time she sleep and cry i feel like she s dreaming of the injection
RY2YF9LR,Manheim PA today. Low mileage cars and trucks have no ceiling. High mileage late model cars have no bids or many 1000's behind MMR,0.0,0.6666666666666666,manheim pa today low mileage car and truck have no ceiling high mileage late model car have no bid or many s behind mmr
CAA43CSE,CDC Responds: Admits Omitting Vaccine Data: <url>,-1.0,1.0,cdc responds admits omitting vaccine data url
GIGS057L,<user> <user> there was no such thing as a chicken pox vaccine when we were kids! I had it like a man! (Or a 5 year old boy),0.0,0.6666666666666666,user user there wa no such thing a a chicken pox vaccine when we were kid i had it like a man or a year old boy
REHN9VZ3,I want to go to Disneyland but I also don't want measles,0.0,1.0,i want to go to disneyland but i also don t want measles
SQKWJMCC,"If insurance will deny coverage for suicide because of increased risk, why not change rate for unvax kids? #vaccineswork <user>",1.0,1.0,if insurance will deny coverage for suicide because of increased risk why not change rate for unvax kid vaccineswork user
23WURZ6E,"<user> <user> of the people that have recently have the measles, how many were previously vaccinated?",0.0,1.0,user user of the people that have recently have the measles how many were previously vaccinated
IY10ZK51,Measles and the Super Bowl arrive in AZ. Guess which one I'm here to cover. <url>,0.0,0.6666666666666666,measles and the super bowl arrive in az guess which one i m here to cover url
74P999OR,"STOP the #MeaslesPanic!  We had the Measles when I was a child. We survived that, Mumps and Chickenpox.  Quit scaring people!!!",0.0,0.6666666666666666,stop the measlespanic we had the measles when i wa a child we survived that mumps and chickenpox quit scaring people
9Z4OYMNX,"Assault on 27XX S DORT HWY, Flint, MI (via spotcrime.com): Shooting/Stabbing. Pd & fd with mmr rig o/s with subject ... <url>",0.0,1.0,assault on xx s dort hwy flint mi via spotcrime com shooting stabbing pd fd with mmr rig o s with subject url
EQB9W2I5,Measels outbreak? Isn't that a mandatory vaccine you receive as an infant? Parents get your shit together,1.0,1.0,measels outbreak isn t that a mandatory vaccine you receive a an infant parent get your shit together
OYL51MZ0,“<user> Map shows the spread of Measles linked to Disney land. (<user> <url>,0.0,1.0,user map show the spread of measles linked to disney land user url
D63LS6BD,<user> pressure on the brainstem and limits brain function. Vaccines can certainly add to this mal-function as well.,-1.0,1.0,user pressure on the brainstem and limit brain function vaccine can certainly add to this mal function a well
ULQZKESI,CDC: Flu vaccine only 23 percent effective this season <url>,0.0,0.6666666666666666,cdc flu vaccine only percent effective this season url
G0N4619K,Free Flu Shots at NJ Clinic: The Cape May County Health Department gave away free flu vaccines for about 140 people.... <url>,1.0,0.6666666666666666,free flu shot at nj clinic the cape may county health department gave away free flu vaccine for about people url
Q7MDQ8I9,<user> really? this from a person who posts that vaccines are safe. Prove that! There should be a BUT...NOT 100%. Instead U mislead ppl.,-1.0,1.0,user really this from a person who post that vaccine are safe prove that there should be a but not instead u mislead ppl
2NJGTQES,My 92 year old grandma had measles,0.0,1.0,my year old grandma had measles
RJLGSNS8,"So only 20% of Americans believe in the Big Bang, 30% recognize evolution, and 51% know its safe to vaccinate. I'm gonna go cry now.",1.0,1.0,so only of american believe in the big bang recognize evolution and know it safe to vaccinate i m gonna go cry now
AIH03G9B,STIs and risky behaviors don't increase after HPV Vaccination. AKA- no reason to not vaccinate! Check the article! <url>,1.0,0.6666666666666666,stis and risky behavior don t increase after hpv vaccination aka no reason to not vaccinate check the article url
37GAK632,"#TheRegistrationSocial
Jan 12-14 / 5-8pm
The Baltimore Gallery...
☑Download MMR 103.1 from… <url>",0.0,0.6666666666666666,theregistrationsocial jan pm the baltimore gallery download mmr from url
CCW2XUMM,"People believe what they want to believe
When it makes no sense at all - J. Mellencamp - Vaccinate your kids!",1.0,1.0,people believe what they want to believe when it make no sense at all j mellencamp vaccinate your kid
248BX936,"All tuckered out from their vet visit. Good health, and vaccinations done for another year. <url>",1.0,1.0,all tuckered out from their vet visit good health and vaccination done for another year url
MZJGTSFZ,Did you know that in other countries they use smaller doses (of MMR) than the US and the vaccines are given to children older than 24 months,0.0,1.0,did you know that in other country they use smaller dos of mmr than the u and the vaccine are given to child older than month
1ZF3CZGZ,+ 'bacterial translocation' promoting immunity has been practiced forever - Moms and wet nurses - chewing the food before giving to babies.,0.0,0.6666666666666666,bacterial translocation promoting immunity ha been practiced forever mom and wet nurse chewing the food before giving to baby
2869G0F7,"""<user> Vaccine Injury Compensation Programs
#CDCwhistleblower <url> #VaxTruth",-1.0,0.6666666666666666,user vaccine injury compensation program cdcwhistleblower url vaxtruth
C95EBZJU,M.E.: Waukesha girl did not die of HPV vaccine: The August death of a 12-year-old girl is ruled to be unrelated to… <url>,0.0,0.6666666666666666,m e waukesha girl did not die of hpv vaccine the august death of a year old girl is ruled to be unrelated to url
C48CX8OK,"Learning ""The Truth"" behind the myth of vaccines. Representing <user> #shermanpride… <url>",-1.0,0.6666666666666666,learning the truth behind the myth of vaccine representing user shermanpride url
